4.934240362,130.491,0.505034013,0.787402
5.625034013,152.239,0.441179138,0.787402
6.141678004,127.078,0.528253968,0.787402
6.681519274,170.504,0.545668934,0.787402
7.291065759,154.377,0.516643990,0.787402
7.906394557,127.183,0.557278911,0.787402
8.469455782,153.898,0.487619047,0.787402
8.962902494,127.17,0.452789115,0.787402
9.630476190,128.927,0.568888888,0.787402
10.205147392,154.228,0.313469387,0.787402
10.733401360,154.387,0.476009070,0.787402
11.215215419,137.423,0.220589569,0.787402
11.441609977,124.061,0.272834467,0.787402
11.784104308,117.351,0.243809523,0.787402
12.033741496,154.576,0.203174603,0.787402
12.382040816,136.057,0.870748299,0.787402
13.856507936,118.408,0.522448979,0.787402
14.466009070,137.869,0.679183673,0.787402
15.214875283,128.799,0.249614512,0.787402
15.510907029,114.166,0.423764172,0.787402
16.079795918,138.767,0.510839002,0.787402
16.863492063,200.892,0.412154195,0.787402
17.281428571,211.086,0.470204081,0.787402
17.757460317,197.157,0.412154195,0.787402
18.401814058,156.88,0.563083900,0.787402
18.970702947,198.616,0.644353741,0.787402
19.620839002,172.464,0.348299319,0.787402
20.183922902,158.268,0.365714285,0.787402
20.555464852,138.526,0.452789115,0.787402
21.089523809,129.155,1.213242630,0.787402
