0.655963718,258.644,0.458594104,0.787402
1.352539682,315.238,0.458594104,0.787402
2.037551020,261.689,0.528253968,0.787402
2.919886621,345.614,0.359909297,0.787402
3.529433106,308.388,0.476009070,0.787402
4.295691609,260.474,0.505034013,0.787402
5.009705215,308.003,0.400544217,0.787402
5.625034013,259.523,0.383129251,0.787402
6.443537414,257.319,0.464399092,0.787402
7.256235827,312.635,0.243809523,0.787402
7.929614512,309.79,0.377324263,0.787402
8.602970521,271.769,0.226394557,0.787402
9.096417233,251.633,0.255419501,0.787402
9.618843537,231.044,0.191564625,0.787402
10.048412698,304.882,0.168344671,0.787402
10.501224489,272.469,0.783673469,0.787402
12.085986394,239.943,0.313469387,0.787402
12.596825396,282.62,0.632743764,0.787402
13.415306122,262.679,0.336689342,0.787402
14.007437641,235.013,0.452789115,0.787402
14.686598639,288.375,0.464399092,0.787402
15.464489795,389.505,0.470204081,0.787402
16.172698412,418.525,0.394739229,0.787402
16.782199546,401.339,0.301859410,0.787402
17.449795918,302.96,0.452789115,0.787402
18.140566893,395.306,0.673378684,0.787402
19.098412698,350.106,0.272834467,0.787402
19.655691609,313.738,0.377324263,0.787402
20.288412698,279.513,0.412154195,0.787402
20.973401360,263.552,0.760453514,0.787402
