0.928798185,258.957,0.394739229,0.787402
1.741496598,442.381,0.452789115,0.787402
2.472902494,351.273,0.818503401,0.787402
3.517800453,246.709,0.272834467,0.787402
4.069274376,255.65,0.377324263,0.787402
4.731065759,297.504,0.719818594,0.787402
5.915283446,215.098,0.208979591,0.787402
6.431927437,260.489,0.423764172,0.787402
7.232993197,230.398,0.812698412,0.787402
8.608798185,261.01,0.388934240,0.787402
9.375056689,460.637,0.464399092,0.787402
10.094875283,390.055,0.702403628,0.787402
11.087528344,350.953,0.156734693,0.787402
11.639002267,336.157,0.417959183,0.787402
12.405260770,292.34,0.359909297,0.787402
13.101859410,255.291,0.446984126,0.787402
13.902947845,435.469,1.091337868,0.787402
15.557369614,262.126,0.359909297,0.787402
16.341043083,429.924,0.452789115,0.787402
17.031836734,348.461,0.632743764,0.787402
18.001247165,266.322,0.185759637,0.787402
18.401814058,254.931,0.563083900,0.787402
19.179682539,294.117,0.830113378,0.787402
20.253582766,208.896,0.133514739,0.787402
20.741224489,260.445,0.423764172,0.787402
21.466848072,230.665,0.772063492,0.787402
22.738140589,261.229,0.394739229,0.787402
23.469569160,464.567,0.522448979,0.787402
24.206780045,387.599,0.644353741,0.787402
25.211065759,347.956,0.139319727,0.787402
25.658049886,334.898,0.423764172,0.787402
26.354625850,290.64,0.458594104,0.787402
27.144104308,329.214,0.417959183,0.787402
27.968412698,346.793,0.940408163,0.787402
