2.838639455,128.982,0.371519274,0.787402
3.506213151,220.267,0.499229024,0.787402
4.011247165,173.606,0.882358276,0.787402
4.986485260,139.596,0.267029478,0.787402
5.357981859,130.163,0.603718820,0.787402
5.967528344,145.294,0.574693877,0.787402
6.762811791,106.099,0.290249433,0.787402
7.215578231,130.233,0.394739229,0.787402
7.970226757,116.03,0.795283446,0.787402
9.653673469,130.229,0.307664399,0.787402
10.210975056,230.361,0.568888888,0.787402
11.012040816,196.409,0.789478458,0.787402
11.894421768,176.201,0.174149659,0.787402
12.260136054,166.278,0.487619047,0.787402
12.904489795,146.189,0.429569160,0.787402
13.554625850,130.692,0.522448979,0.787402
14.291859410,220.696,1.840181405,0.787402
27.567891156,127.641,0.417959183,0.787402
28.334149659,222.183,0.574693877,0.787402
29.053968253,174.344,0.760453514,0.787402
30.046598639,143.187,0.429569160,0.787402
30.661950113,131.532,0.644353741,0.787402
31.312108843,145.643,0.568888888,0.787402
32.002902494,104,0.150929705,0.787402
32.467278911,129.962,0.417959183,0.787402
33.111655328,116.198,1.393197278,0.787402
35.311746031,129.678,0.383129251,0.787402
35.967709750,232.133,0.568888888,0.787402
36.542380952,193.221,0.830113378,0.787402
37.378321995,172.506,0.388934240,0.787402
37.883333333,165.231,0.592108843,0.787402
38.632199546,146.238,0.632743764,0.787402
39.270725623,165.001,0.714013605,0.787402
40.193741496,176.384,1.904036281,0.787402
