1.468662131,369.261,0.661768707,0.787402
2.316167800,435.668,0.563083900,0.787402
3.018571428,368.09,0.621133786,0.787402
3.831269841,489.554,0.534058956,0.787402
4.580136054,436.781,0.522448979,0.787402
5.387029478,368.859,0.557278911,0.787402
6.141678004,438.291,0.429569160,0.787402
6.826666666,366.622,0.493424036,0.787402
7.662562358,371.2,0.528253968,0.787402
8.481088435,435.501,0.539863945,0.787402
9.392471655,433.053,0.458594104,0.787402
10.060045351,394.271,0.371519274,0.787402
10.576689342,370.787,0.232199546,0.787402
11.064285714,330.045,0.267029478,0.787402
11.557709750,429.274,0.296054421,0.787402
12.039523809,384.969,1.375782312,0.787402
13.960997732,325.565,0.516643990,0.787402
14.854965986,386.537,0.847528344,0.787402
15.917278911,363.725,0.394739229,0.787402
16.520997732,324.893,0.574693877,0.787402
17.397551020,386.023,0.534058956,0.787402
18.245056689,545.03,0.586303854,0.787402
18.970702947,574.558,0.510839002,0.787402
19.713741496,548.744,0.441179138,0.787402
20.526417233,436.22,0.597913832,0.787402
21.298503401,545.254,0.893968253,0.787402
22.447891156,479.279,0.290249433,0.787402
22.952902494,435.951,0.534058956,0.787402
23.730793650,385.62,0.603718820,0.787402
24.555102040,364.901,1.172607709,0.787402
