1.764693877,313.627,0.458594104,0.787402
2.664489795,528.778,0.534058956,0.787402
3.523628117,413.41,0.899773242,0.787402
4.655578231,311.865,0.330884353,0.787402
5.311564625,310.566,0.615328798,0.787402
6.188117913,350.234,0.766258503,0.787402
7.383922902,261.596,0.313469387,0.787402
7.964444444,309.67,0.493424036,0.787402
8.852607709,277.954,0.928798185,0.787402
10.472199546,322.48,0.487619047,0.787402
11.406780045,559.858,0.528253968,0.787402
12.260136054,473.638,0.975238095,0.787402
13.461768707,411.862,0.290249433,0.787402
14.117709750,390.063,0.545668934,0.787402
15.110385487,345.109,0.864943310,0.787402
16.399092970,311.448,0.301859410,0.787402
17.002811791,525.274,1.399002267,0.787402
19.411859410,311.285,0.476009070,0.787402
20.265215419,524.759,0.673378684,0.787402
21.141768707,411.428,0.917188208,0.787402
22.355011337,313.917,0.429569160,0.787402
22.929705215,316.028,0.551473922,0.787402
23.661133786,351.971,1.050702947,0.787402
25.036916099,266.812,0.232199546,0.787402
25.634829931,316.039,0.592108843,0.787402
26.610045351,282.178,0.882358276,0.787402
28.212244897,320.004,0.539863945,0.787402
29.082970521,556.253,0.644353741,0.787402
30.011768707,469.902,1.015873015,0.787402
31.393378684,413.056,0.319274376,0.787402
31.950657596,391.854,0.719818594,0.787402
32.908480725,349.175,0.638548752,0.787402
33.970793650,387.656,0.679183673,0.787402
35.062108843,416.535,1.143582766,0.787402
