1.909841269,344.117,0.325079365,0.787402
2.856054421,587.925,0.458594104,0.787402
3.691950113,462.532,0.830113378,0.787402
4.835555555,345.368,0.249614512,0.787402
5.497301587,346.18,0.481814058,0.787402
6.304195011,391.254,0.499229024,0.787402
7.389750566,291.125,0.290249433,0.787402
7.952811791,341.783,0.336689342,0.787402
8.701678004,310.324,0.818503401,0.787402
10.292244897,349.114,0.307664399,0.787402
11.029455782,622.162,0.394739229,0.787402
11.772517006,519.138,0.789478458,0.787402
12.805804988,437.355,0.185759637,0.787402
13.339863945,435.175,0.377324263,0.787402
13.949365079,395.34,0.661768707,0.787402
15.092970521,341.848,0.185759637,0.787402
15.539954648,583.487,1.340952380,0.787402
17.809705215,351.349,0.272834467,0.787402
18.680453514,585.453,0.452789115,0.787402
19.365442176,469.513,0.621133786,0.787402
20.311655328,351.744,0.394739229,0.787402
20.979229024,353.208,0.516643990,0.787402
21.774512471,386.732,0.615328798,0.787402
22.732335600,286.369,0.203174603,0.787402
23.353469387,342.598,0.313469387,0.787402
24.026848072,311.454,0.940408163,0.787402
25.547732426,349.571,0.365714285,0.787402
26.168888888,624.6,0.464399092,0.787402
26.952539682,521.514,0.655963718,0.787402
27.991655328,438.825,0.185759637,0.787402
28.659229024,436.254,0.342494331,0.787402
29.402267573,388.047,0.516643990,0.787402
30.139501133,432.212,0.429569160,0.787402
31.010226757,465.252,1.172607709,0.787402
