1.480272108,359.562,0.557278911,0.787402
2.223310657,433.75,0.423764172,0.787402
2.797981859,363.771,0.499229024,0.787402
3.523628117,482.052,0.446984126,0.787402
4.115736961,426.403,0.499229024,0.787402
4.852970521,367.806,0.499229024,0.787402
5.508934240,436.914,0.429569160,0.787402
6.176507936,367.255,0.336689342,0.787402
6.867278911,371.874,0.354104308,0.787402
7.558072562,441.254,0.348299319,0.787402
8.301133786,432.972,0.330884353,0.787402
8.980294784,394.343,0.249614512,0.787402
9.427278911,369.588,0.208979591,0.787402
9.920725623,332.778,0.191564625,0.787402
10.350294784,431.738,0.156734693,0.787402
10.872721088,390.625,0.626938775,0.787402
12.202086167,328.381,0.476009070,0.787402
12.846417233,391.983,0.580498866,0.787402
13.525623582,367.013,0.359909297,0.787402
14.053854875,329.348,0.359909297,0.787402
14.547278911,402.421,0.481814058,0.787402
15.296145124,561.693,0.557278911,0.787402
16.027551020,583.915,0.243809523,0.787402
16.590657596,557.631,0.301859410,0.787402
17.258231292,421.021,0.417959183,0.787402
17.914195011,548.194,0.597913832,0.787402
18.755918367,482.195,0.249614512,0.787402
19.336417233,434.92,0.406349206,0.787402
20.015578231,390.664,0.342494331,0.787402
20.764444444,364.545,0.655963718,0.787402
